"","Ubar","B","m","total_var","lambda","r","v_com","v_obs","v_old","v","gamma"
"Treatment (Prompt = 1, No Prompt = 0)","0.00023","0.00013","50.00000","0.00036","0.35686","0.55487","84.00000","52.78189","384.77076","46.41482","0.38289"
