"","Ubar","B","m","total_var","lambda","r","v_com","v_obs","v_old","v","gamma"
"Treatment (Prompt = 1, No Prompt = 0)","0.00028","0.00000","50.00000","0.00028","6e-05","6e-05","84.00000","82.06424","14783266830.41854","82.06424","0.02357"
