"","Ubar","B","m","total_var","lambda","r","v_com","v_obs","v_old","v","gamma"
"Treatment (Prompt = 1, No Prompt = 0)","0.00027","0.00012","50.00000","0.00039","0.31998","0.47055","84.00000","55.80829","478.56629","49.97986","0.34565"
